Wall time,Step,Value
1598023454.828981,573,354.0
1598023454.9754105,574,354.0
1598023455.449955,577,455.0
1598023455.611021,578,253.0
1598023455.7671695,579,354.0
1598023455.9212453,580,354.0
1598023456.0739667,581,454.0
1598023456.2019067,582,565.0
1598023456.3570857,583,455.0
1598023456.512538,584,455.0
1598023456.8548937,586,562.0
1598023457.019096,587,560.0
1598023457.6028655,591,574.0
1598023457.78833,592,253.0
1598023457.9365582,593,253.0
1598023458.2467885,595,354.0
1598023458.3983912,596,354.0
1598023458.501018,597,572.0
1598023458.651845,598,558.0
1598023458.8774824,600,564.0
1598023459.2613592,602,455.0
1598023459.6408286,604,354.0
1598023459.9924715,606,556.0
1598023460.3485072,608,354.0
1598023460.6754782,610,566.0
1598023460.8089035,611,569.0
1598023460.969804,612,455.0
1598023461.4169295,615,354.0
1598023461.9572995,619,455.0
1598023462.1061313,620,455.0
1598023462.356209,622,577.0
1598023462.513244,623,455.0
1598023462.7775662,625,568.0
1598023463.2385242,629,573.0
1598023463.3887732,630,354.0
1598023463.6871037,632,455.0
1598023463.8763425,634,580.0
1598023464.4601007,638,354.0
1598023464.8116422,641,566.0
1598023464.917527,642,571.0
1598023465.1536553,644,574.0
1598023465.2559786,645,573.0
1598023465.3678885,646,567.0
1598023465.4609766,647,573.0
1598023465.5930972,648,560.0
1598023465.7367787,649,354.0
1598023465.8794467,650,555.0
1598023465.9848373,651,570.0
1598023466.1268146,652,353.0
1598023466.638554,656,455.0
1598023466.7831736,657,559.0
1598023467.0290463,659,455.0
1598023467.2826247,661,559.0
1598023467.7203753,664,562.0
1598023468.0099423,666,566.0
1598023468.175603,667,354.0
1598023468.343911,668,455.0
1598023468.7346606,671,558.0
1598023468.8448124,672,574.0
1598023469.0028002,673,558.0
1598023469.1175826,674,570.0
1598023469.2815032,675,556.0
1598023469.5839381,677,455.0
1598023469.7509718,678,455.0
1598023469.8377414,679,578.0
1598023470.1270282,681,455.0
1598023470.2370932,682,574.0
1598023470.349809,683,572.0
1598023470.496146,684,455.0
1598023470.6262636,685,563.0
1598023470.7015097,686,580.0
1598023471.0034668,688,455.0
1598023471.1618412,689,455.0
1598023471.5369487,692,455.0
1598023471.941914,696,568.0
1598023472.2409987,699,584.0
1598023472.3885589,700,558.0
1598023472.5048692,701,569.0
1598023472.6268995,702,569.0
1598023472.715095,703,578.0
1598023472.7920594,704,581.0
1598023472.8766367,705,577.0
1598023473.0313857,706,455.0
1598023473.2122965,708,577.0
1598023473.3320053,709,571.0
1598023473.4338653,710,577.0
1598023473.9059613,714,455.0
1598023474.302273,718,579.0
1598023474.3943524,719,577.0
1598023474.6721725,721,562.0
1598023474.7508423,722,581.0
1598023474.8938057,723,455.0
1598023475.0364416,724,455.0
1598023475.1626914,725,562.0
1598023475.2764509,726,568.0
1598023475.684636,729,354.0
1598023475.7497368,730,585.0
1598023475.8366363,731,577.0
1598023476.4393392,736,566.0
1598023476.6771982,738,578.0
1598023476.8319423,739,566.0
1598023476.895455,740,586.0
1598023476.9975064,741,574.0
1598023477.2733371,743,455.0
1598023477.594989,746,577.0
1598023477.7513468,747,557.0
1598023478.0899484,750,565.0
1598023478.1740694,751,582.0
1598023478.335232,752,560.0
1598023478.458229,753,568.0
1598023478.616365,754,568.0
1598023479.0218577,756,455.0
1598023479.480367,759,566.0
1598023479.5741732,760,577.0
1598023479.831075,762,574.0
1598023480.201579,765,455.0
1598023480.3451889,766,565.0
1598023480.4883037,767,576.0
1598023480.7274914,769,571.0
1598023480.838877,770,575.0
1598023480.929645,771,580.0
1598023481.108053,772,563.0
1598023481.243589,773,572.0
1598023481.336804,774,581.0
1598023481.5218766,775,455.0
1598023481.7186522,776,562.0
1598023482.2685652,779,572.0
1598023482.392733,780,580.0
1598023483.0948884,784,578.0
1598023483.220581,785,572.0
1598023483.4305887,787,583.0
1598023483.6873477,789,558.0
1598023483.9293928,791,574.0
1598023484.127161,792,557.0
1598023484.2682185,793,567.0
1598023484.4396296,794,455.0
1598023484.5347848,795,579.0
1598023484.6685488,796,566.0
1598023484.979124,798,565.0
1598023485.2416708,800,573.0
1598023485.5545218,802,562.0
1598023485.8891218,805,573.0
1598023486.0511012,806,562.0
1598023486.212,807,562.0
1598023486.3715465,808,564.0
1598023486.55897,809,562.0
1598023486.8427474,811,578.0
1598023487.0865302,813,574.0
1598023487.2839456,815,573.0
1598023487.3907328,816,575.0
1598023487.6048458,818,573.0
1598023487.9846506,821,562.0
1598023488.2362926,823,574.0
1598023488.4087656,824,557.0
1598023488.5424325,825,569.0
1598023489.0039709,828,576.0
1598023489.4376125,831,580.0
1598023489.6181889,832,561.0
1598023489.7955709,834,589.0
1598023490.209617,836,455.0
1598023490.570812,838,354.0
1598023490.696721,839,574.0
1598023491.2837002,843,561.0
1598023491.4727542,845,581.0
1598023491.5818043,846,574.0
1598023491.754344,847,556.0
1598023491.8685932,848,576.0
1598023492.1814516,850,455.0
1598023492.3138802,851,573.0
1598023492.4179192,852,575.0
1598023492.5464425,853,576.0
1598023493.2244282,857,564.0
1598023493.471591,859,579.0
1598023493.648728,860,555.0
1598023493.7485225,861,578.0
1598023493.9491377,862,556.0
1598023494.174674,863,455.0
1598023494.6017246,867,580.0
1598023494.9024289,869,582.0
1598023495.0559459,870,576.0
1598023495.5163925,873,581.0
1598023495.6306355,874,573.0
1598023495.7350197,875,578.0
1598023495.9374628,876,354.0
1598023496.0905237,877,574.0
1598023496.4833114,879,454.0
1598023496.579163,880,587.0
1598023496.7263613,881,577.0
1598023496.8971524,882,565.0
1598023497.2235622,884,571.0
1598023497.718004,887,563.0
1598023498.0408673,889,567.0
1598023498.1792767,890,568.0
1598023498.4811053,892,354.0
1598023498.6256547,893,569.0
1598023498.774288,894,568.0
1598023498.9943254,896,579.0
1598023499.1875758,897,455.0
1598023499.5378413,899,567.0
1598023499.6793637,900,571.0
1598023500.4139597,905,455.0
1598023500.685627,907,580.0
1598023500.7758172,908,580.0
1598023500.8542838,909,583.0
1598023500.97437,910,573.0
1598023501.1065834,911,581.0
1598023501.1876068,912,583.0
1598023501.2798455,913,584.0
1598023501.5511813,915,455.0
1598023501.6747646,916,574.0
1598023501.8406389,917,455.0
1598023502.1862092,920,581.0
1598023502.2621431,921,586.0
1598023502.4330063,922,561.0
1598023502.5254648,923,580.0
1598023502.8424013,925,578.0
1598023503.64828,931,581.0
1598023503.7441232,932,578.0
1598023503.9007463,933,563.0
1598023504.185504,935,573.0
1598023504.7120497,939,584.0
1598023505.23775,942,565.0
1598023505.6291077,945,578.0
1598023505.9606943,948,578.0
1598023506.079084,949,571.0
1598023506.3157825,951,579.0
1598023506.4683037,952,566.0
1598023506.574646,953,578.0
1598023506.7269046,954,567.0
1598023507.0086472,956,575.0
1598023507.1861627,957,454.0
1598023507.3340929,958,570.0
1598023507.5485876,960,570.0
1598023507.7149885,961,562.0
1598023507.8472636,962,568.0
1598023507.9748416,963,570.0
1598023508.0893464,964,572.0
1598023508.3367717,966,577.0
1598023508.4557033,967,577.0
1598023508.7520432,969,561.0
1598023508.934561,971,582.0
1598023509.1065588,972,455.0
1598023509.2953994,974,577.0
1598023509.4984934,976,576.0
1598023509.631585,977,568.0
1598023509.722325,978,579.0
1598023509.8926249,979,455.0
1598023510.3313336,982,575.0
1598023510.5263999,983,566.0
1598023510.6004217,984,586.0
1598023510.6959434,985,580.0
1598023510.8660035,987,583.0
1598023510.982809,988,571.0
1598023511.7894363,996,565.0
1598023512.0308335,999,583.0
1598023512.094455,1000,586.0
1598023512.3091428,1002,583.0
1598023512.5090678,1004,570.0
1598023512.660601,1005,455.0
1598023512.9570422,1008,354.0
1598023513.029492,1009,582.0
1598023513.2158964,1011,575.0
1598023513.304683,1012,578.0
1598023513.4168034,1013,571.0
1598023513.5740325,1014,354.0
1598023513.8279035,1017,582.0
1598023514.6973574,1025,573.0
1598023514.7727628,1026,582.0
1598023514.8956237,1027,568.0
1598023515.1566942,1029,569.0
1598023515.37998,1031,584.0
1598023515.4695396,1032,579.0
1598023515.5409641,1033,584.0
1598023515.8974729,1035,455.0
1598023516.0704575,1037,577.0
1598023516.176956,1038,570.0
1598023516.291212,1039,573.0
1598023516.644406,1042,581.0
1598023516.805627,1043,455.0
1598023516.8748546,1044,586.0
1598023517.3500814,1049,574.0
1598023517.5563238,1051,575.0
1598023517.6885407,1052,564.0
1598023517.8791804,1054,569.0
1598023517.993255,1055,571.0
1598023518.1660075,1057,577.0
1598023518.8709164,1063,585.0
1598023518.9684732,1064,574.0
1598023519.1957283,1066,576.0
1598023519.3188052,1067,572.0
1598023519.4315436,1068,568.0
1598023519.813551,1072,579.0
1598023519.8788707,1073,584.0
1598023520.007231,1074,564.0
1598023520.0745149,1075,584.0
1598023520.167566,1076,574.0
1598023520.3717587,1078,569.0
1598023520.526214,1080,581.0
1598023520.6803834,1081,455.0
1598023520.7606876,1082,580.0
1598023520.855571,1083,576.0
1598023520.9715462,1084,571.0
1598023521.059048,1085,580.0
1598023521.1853824,1086,563.0
1598023521.5544367,1090,579.0
1598023521.7156842,1092,581.0
1598023521.782565,1093,585.0
1598023522.2656379,1099,584.0
1598023522.4012778,1101,584.0
1598023522.5466466,1103,585.0
1598023522.7057192,1104,562.0
1598023522.7689283,1105,585.0
1598023522.9458601,1107,585.0
1598023523.3539357,1111,568.0
1598023523.675579,1114,558.0
1598023523.90842,1116,559.0
1598023524.290761,1119,555.0
1598023524.5925484,1122,585.0
1598023524.6695528,1123,581.0
1598023524.899058,1125,581.0
1598023525.0500393,1126,557.0
1598023525.124853,1127,581.0
1598023525.199219,1128,581.0
1598023525.3216953,1129,576.0
1598023525.4019034,1130,581.0
1598023525.4918718,1131,577.0
1598023525.6648982,1133,582.0
1598023525.7806234,1134,569.0
1598023525.8403,1135,588.0
1598023526.138864,1138,582.0
1598023526.224488,1139,584.0
1598023526.4082754,1141,579.0
1598023527.2419739,1149,576.0
1598023527.299282,1150,588.0
1598023527.3794398,1151,583.0
1598023527.4682975,1152,581.0
1598023527.5477571,1153,582.0
1598023527.7668326,1155,575.0
1598023527.8817177,1156,571.0
1598023527.999494,1157,569.0
1598023528.1327739,1158,560.0
1598023528.3058257,1160,576.0
1598023528.40425,1161,576.0
1598023528.4880195,1162,580.0
1598023528.7093933,1164,564.0
1598023528.8083,1165,576.0
1598023528.965503,1167,581.0
1598023529.7982407,1177,588.0
1598023530.1034827,1180,561.0
1598023530.2577307,1181,557.0
1598023530.3336482,1182,583.0
1598023530.3978443,1183,585.0
1598023530.5953348,1185,582.0
1598023530.6734478,1186,582.0
1598023530.7378514,1187,586.0
1598023530.9065387,1189,576.0
1598023531.2995143,1192,577.0
1598023531.3749607,1193,584.0
1598023531.478563,1194,577.0
1598023531.5551326,1195,583.0
1598023531.6659257,1196,574.0
1598023531.7689307,1197,576.0
1598023531.8831005,1198,573.0
1598023531.9726233,1199,579.0
1598023532.1892369,1201,580.0
1598023532.3636441,1203,583.0
1598023532.4605963,1204,578.0
1598023532.6160874,1206,576.0
1598023532.7586565,1208,585.0
1598023532.9111896,1210,574.0
1598023533.032976,1211,566.0
1598023533.1339352,1212,574.0
1598023533.2819364,1213,565.0
1598023533.364095,1214,589.0
1598023533.4302955,1215,588.0
1598023533.794015,1219,578.0
1598023534.2331553,1224,586.0
1598023534.3825293,1225,566.0
1598023534.5857625,1227,584.0
1598023534.658042,1228,586.0
1598023534.7355053,1229,583.0
1598023535.0612042,1232,574.0
1598023535.1845007,1233,572.0
1598023535.3398669,1234,575.0
1598023535.5601273,1236,582.0
1598023535.7210023,1238,581.0
1598023535.8269424,1239,579.0
1598023536.238578,1242,568.0
1598023536.4562929,1244,574.0
1598023536.732072,1246,581.0
1598023536.9049764,1247,573.0
1598023537.2072256,1249,578.0
1598023537.3606005,1250,578.0
1598023537.7311492,1253,573.0
1598023537.8551855,1254,582.0
1598023538.0120912,1255,577.0
1598023538.3018806,1257,573.0
1598023538.427217,1258,580.0
1598023538.5485737,1259,582.0
1598023538.869888,1261,578.0
1598023538.9955447,1262,578.0
1598023539.1619396,1263,577.0
1598023539.3293304,1264,571.0
1598023539.505006,1265,572.0
1598023539.6764438,1266,569.0
1598023539.9774196,1268,575.0
1598023540.5150762,1271,354.0
1598023540.6301703,1272,582.0
1598023540.9303944,1274,578.0
1598023541.5324454,1278,580.0
1598023541.6736085,1279,580.0
1598023541.9895885,1281,575.0
1598023542.113188,1282,579.0
1598023542.4911966,1285,581.0
1598023542.7103517,1287,583.0
1598023542.9320366,1289,572.0
1598023543.2318833,1291,585.0
1598023543.3643713,1292,574.0
1598023543.457095,1293,583.0
1598023543.5532494,1294,581.0
1598023543.815572,1296,570.0
1598023544.1523416,1299,573.0
1598023544.2384498,1300,584.0
1598023544.484288,1302,563.0
1598023544.568366,1303,584.0
1598023544.642667,1304,586.0
1598023544.838136,1306,580.0
1598023545.2276685,1310,581.0
1598023545.5405002,1312,556.0
1598023545.706067,1313,560.0
1598023545.9146354,1315,578.0
1598023546.0182056,1316,576.0
1598023546.1210325,1317,579.0
1598023546.2637186,1318,572.0
1598023546.3799522,1319,576.0
1598023546.4837737,1320,577.0
1598023546.8516796,1324,583.0
1598023546.9303904,1325,585.0
1598023547.0312672,1326,579.0
1598023547.0985334,1327,588.0
1598023547.20166,1328,577.0
1598023547.4301147,1330,569.0
1598023547.662998,1332,574.0
1598023547.7814517,1333,573.0
1598023547.8666127,1334,585.0
1598023547.9691527,1335,579.0
1598023548.0881114,1336,577.0
1598023548.279843,1337,562.0
1598023548.6257796,1340,581.0
1598023548.9294252,1343,569.0
1598023549.140447,1345,578.0
1598023549.341347,1347,578.0
1598023549.5221634,1348,562.0
1598023549.6760144,1349,572.0
1598023549.7710285,1350,581.0
1598023549.886681,1351,576.0
1598023550.2585063,1355,577.0
1598023550.575934,1359,583.0
1598023550.831717,1361,570.0
1598023550.955102,1362,579.0
1598023551.0683575,1363,574.0
1598023551.2207897,1365,586.0
1598023551.3089733,1366,584.0
1598023551.4128623,1367,576.0
1598023551.7102015,1370,582.0
1598023552.0659244,1373,582.0
1598023552.1777203,1374,577.0
1598023552.2769084,1375,583.0
1598023552.4523451,1377,588.0
1598023552.5569992,1378,583.0
1598023552.6712675,1379,581.0
1598023552.911435,1381,583.0
1598023552.99456,1382,583.0
1598023553.1715865,1384,584.0
1598023553.2864711,1385,580.0
1598023553.4000132,1386,577.0
1598023553.4881353,1387,581.0
1598023553.5635095,1388,586.0
1598023553.6441653,1389,583.0
1598023553.8715837,1391,579.0
1598023553.9531183,1392,585.0
1598023554.224651,1395,581.0
1598023554.6694574,1400,581.0
1598023555.135793,1404,570.0
1598023555.867687,1412,588.0
1598023555.9744194,1413,575.0
1598023556.0469627,1414,586.0
1598023556.1413906,1415,582.0
1598023556.232518,1416,584.0
1598023556.5512784,1419,585.0
1598023556.6479535,1420,577.0
1598023556.8891282,1422,579.0
1598023556.9558303,1423,588.0
1598023557.2178154,1425,563.0
1598023557.327768,1426,578.0
1598023557.4016976,1427,585.0
1598023557.4819613,1428,587.0
1598023557.6629474,1430,583.0
1598023557.8464048,1432,579.0
1598023557.9710205,1433,573.0
1598023558.0752673,1434,581.0
1598023558.2922828,1436,578.0
1598023558.3845243,1437,578.0
1598023558.5083659,1438,575.0
1598023558.6850784,1440,575.0
1598023558.8735895,1442,577.0
1598023559.3842566,1448,588.0
1598023559.6003816,1450,575.0
1598023559.981869,1454,580.0
1598023560.049021,1455,587.0
1598023560.1388984,1456,581.0
1598023560.543422,1460,578.0
1598023561.0295928,1465,583.0
1598023561.1178396,1466,580.0
1598023561.5814521,1470,575.0
1598023561.982728,1473,566.0
1598023562.0732524,1474,582.0
1598023562.3541636,1477,585.0
1598023562.4502413,1478,583.0
1598023562.6998734,1480,586.0
1598023562.8145945,1481,577.0
1598023562.9232545,1482,575.0
1598023563.2418506,1485,586.0
1598023563.3626287,1486,588.0
1598023563.6250176,1489,587.0
1598023563.6828809,1490,589.0
1598023563.8127134,1491,577.0
1598023563.9123704,1492,588.0
1598023564.0228796,1493,580.0
1598023564.9165866,1500,583.0
1598023565.0482662,1501,579.0
1598023565.1668522,1502,584.0
1598023565.2619066,1503,581.0
1598023565.4504619,1505,586.0
1598023565.5462172,1506,582.0
1598023565.6275392,1507,585.0
1598023565.725035,1508,582.0
1598023565.8032143,1509,584.0
1598023565.8792872,1510,584.0
1598023565.9665525,1511,583.0
1598023566.036013,1512,586.0
1598023566.113326,1513,585.0
1598023566.481322,1516,576.0
1598023566.7138765,1518,568.0
1598023567.2406905,1523,582.0
1598023567.3319473,1524,584.0
1598023567.4057503,1525,585.0
1598023567.6586285,1527,565.0
1598023568.1535933,1531,580.0
1598023568.4659479,1534,585.0
1598023568.7299488,1536,586.0
1598023569.0936775,1540,580.0
1598023569.1933506,1541,582.0
1598023569.3171916,1542,576.0
1598023569.4064236,1543,582.0
1598023569.6311042,1546,585.0
1598023569.824595,1548,572.0
1598023569.9251242,1549,577.0
1598023570.0109596,1550,579.0
1598023570.104917,1551,577.0
1598023570.250143,1552,560.0
1598023570.4209692,1554,585.0
1598023570.533518,1555,572.0
1598023570.851402,1558,588.0
1598023571.077557,1561,580.0
1598023571.141738,1562,586.0
1598023571.229238,1563,583.0
1598023571.685213,1568,584.0
1598023571.7821858,1569,578.0
1598023571.8481805,1570,588.0
1598023572.7374828,1578,581.0
1598023572.9204893,1579,566.0
1598023573.054256,1580,580.0
1598023573.2887836,1582,585.0
1598023573.4680686,1583,570.0
1598023573.5653431,1584,587.0
1598023573.669569,1585,585.0
1598023573.7628675,1586,586.0
1598023573.8715153,1587,583.0
1598023573.99026,1588,582.0
1598023574.2573302,1590,570.0
1598023574.508395,1592,582.0
1598023574.5773606,1593,588.0
1598023574.6828802,1594,576.0
1598023574.8982239,1596,581.0
1598023574.9927065,1597,585.0
1598023575.1396768,1599,587.0
1598023575.3445923,1601,583.0
1598023575.4190764,1602,584.0
1598023575.5969286,1604,585.0
1598023575.676494,1605,585.0
1598023576.0539746,1609,584.0
1598023576.1713035,1610,579.0
1598023576.285782,1611,576.0
1598023576.3539243,1612,588.0
1598023576.4480388,1613,580.0
1598023576.5858665,1614,566.0
1598023576.6711152,1615,583.0
1598023576.8948295,1617,578.0
1598023576.9582748,1618,587.0
1598023577.0726511,1619,572.0
1598023577.185947,1620,575.0
1598023577.541939,1624,587.0
1598023577.7062945,1626,585.0
1598023577.7941983,1627,581.0
1598023577.8769784,1628,584.0
1598023578.0354826,1630,587.0
1598023578.231925,1632,582.0
1598023578.3719902,1634,579.0
1598023578.5461755,1636,588.0
1598023578.6114101,1637,585.0
1598023578.6792433,1638,584.0
1598023578.8547056,1640,577.0
1598023578.9158134,1641,587.0
1598023579.004304,1642,577.0
1598023579.0950994,1643,579.0
1598023579.1817794,1644,582.0
1598023579.2580762,1645,584.0
1598023579.375248,1646,568.0
1598023579.4599817,1647,578.0
1598023579.6006691,1648,559.0
1598023579.8333528,1651,577.0
1598023579.9084032,1652,581.0
1598023580.0591462,1654,589.0
1598023580.136868,1655,582.0
1598023580.3512647,1658,585.0
1598023580.4075284,1659,588.0
1598023580.4946058,1660,578.0
1598023580.5586934,1661,587.0
