Wall time,Step,Value
1597518408.2579074,1004,455.0
1597518408.5404897,1005,354.0
1597518409.3014598,1008,582.0
1597518409.4641488,1009,578.0
1597518409.9844217,1011,568.0
1597518410.2477093,1012,455.0
1597518410.524382,1013,576.0
1597518410.6683178,1014,582.0
1597518411.2415133,1017,578.0
1597518412.5642936,1025,583.0
1597518412.7134395,1026,580.0
1597518412.8361833,1027,582.0
1597518413.1478608,1029,558.0
1597518413.6359577,1031,455.0
1597518413.8496256,1032,573.0
1597518413.9888673,1033,582.0
1597518414.2338738,1035,581.0
1597518414.572309,1037,455.0
1597518414.8556745,1038,354.0
1597518415.1384218,1039,354.0
1597518415.72787,1042,588.0
1597518415.8341806,1043,585.0
1597518416.026479,1044,455.0
1597518416.7542806,1049,585.0
1597518417.026097,1051,579.0
1597518417.197269,1052,575.0
1597518417.4804916,1054,583.0
1597518417.619893,1055,580.0
1597518417.8992078,1057,582.0
1597518418.8923151,1063,587.0
1597518419.0398297,1064,580.0
1597518419.2593665,1066,586.0
1597518419.5810447,1068,579.0
1597518420.1129813,1072,582.0
1597518420.3345125,1073,354.0
1597518420.5070052,1074,576.0
1597518420.7211633,1075,253.0
1597518420.9215949,1076,569.0
1597518421.3521152,1078,579.0
1597518421.6479242,1080,585.0
1597518421.790552,1081,583.0
1597518421.8829408,1082,588.0
1597518422.0801978,1083,455.0
1597518422.243293,1084,581.0
1597518422.489907,1085,354.0
1597518422.6443937,1086,584.0
1597518423.3510437,1090,455.0
1597518423.641779,1092,576.0
1597518423.7715755,1093,580.0
1597518424.5878804,1099,577.0
1597518424.9060946,1101,580.0
1597518425.1631572,1103,582.0
1597518425.3234181,1104,576.0
1597518425.5664694,1105,455.0
1597518426.0754175,1107,455.0
1597518426.5937934,1111,587.0
1597518426.9023886,1114,586.0
1597518427.1097481,1116,583.0
1597518427.416797,1119,583.0
1597518428.0599155,1122,455.0
1597518428.3199725,1123,455.0
1597518428.782911,1125,577.0
1597518428.9272895,1126,582.0
1597518429.0555577,1127,586.0
1597518429.1713254,1128,584.0
1597518429.3197358,1129,578.0
1597518429.5537064,1130,455.0
1597518429.7161179,1131,586.0
1597518429.974488,1133,583.0
1597518430.2191858,1134,455.0
1597518430.376644,1135,584.0
1597518430.8447697,1138,455.0
1597518431.035722,1139,577.0
1597518431.2898166,1141,589.0
1597518432.5300121,1149,584.0
1597518432.638936,1150,585.0
1597518432.7629557,1151,581.0
1597518432.880271,1152,585.0
1597518432.9985743,1153,583.0
1597518433.2641134,1155,584.0
1597518433.4751344,1156,455.0
1597518433.717762,1157,455.0
1597518434.3228972,1160,354.0
1597518434.6219656,1161,51.0
1597518434.7696326,1162,585.0
1597518435.106355,1164,585.0
1597518435.2167785,1165,586.0
1597518435.4561818,1167,584.0
1597518437.5024245,1177,582.0
1597518437.8575807,1180,586.0
1597518437.9925256,1181,586.0
1597518438.143659,1182,575.0
1597518438.3111145,1183,571.0
1597518438.5800118,1185,579.0
1597518438.7377062,1186,577.0
1597518438.979503,1187,253.0
1597518439.4074733,1189,585.0
1597518439.8924966,1192,580.0
1597518440.1431708,1193,354.0
1597518440.3259559,1194,581.0
1597518440.4639533,1195,581.0
1597518440.5959926,1196,583.0
1597518440.7239273,1197,583.0
1597518440.847183,1198,584.0
1597518440.973457,1199,583.0
1597518441.2202017,1201,588.0
1597518441.4495084,1203,585.0
1597518441.5805607,1204,582.0
1597518441.8118107,1206,588.0
1597518442.0356798,1208,585.0
1597518442.2788496,1210,584.0
1597518442.3888752,1211,587.0
1597518442.5118835,1212,579.0
1597518442.6323774,1213,583.0
1597518442.73333,1214,587.0
1597518442.851479,1215,580.0
1597518443.7368326,1219,580.0
1597518444.4952252,1224,583.0
1597518444.6421113,1225,579.0
1597518444.87906,1227,582.0
1597518444.9903295,1228,583.0
1597518445.110376,1229,580.0
1597518445.6771543,1232,577.0
1597518445.8094687,1233,584.0
1597518445.9163356,1234,588.0
1597518446.1925898,1236,582.0
1597518446.4294055,1238,588.0
1597518446.5471416,1239,586.0
1597518446.8769293,1242,588.0
1597518447.2859068,1244,455.0
1597518447.7639828,1246,583.0
1597518447.8773053,1247,589.0
1597518448.102796,1249,587.0
1597518448.356774,1250,253.0
1597518449.0557306,1253,586.0
1597518449.2388926,1254,579.0
1597518449.3677192,1255,589.0
1597518449.7176473,1257,584.0
1597518449.8536649,1258,584.0
1597518449.9558787,1259,588.0
1597518450.2445886,1261,582.0
1597518450.40081,1262,588.0
1597518450.5121145,1263,588.0
1597518450.6571918,1264,575.0
1597518450.9140816,1265,455.0
1597518451.144349,1266,578.0
1597518451.5237741,1268,584.0
1597518451.8879018,1271,582.0
1597518451.9951117,1272,586.0
1597518452.2215374,1274,584.0
1597518452.7411456,1278,587.0
1597518452.9358623,1279,455.0
1597518453.3836844,1281,455.0
1597518453.9872184,1285,579.0
1597518454.2317245,1287,581.0
1597518454.4171479,1289,587.0
1597518454.6733797,1291,579.0
1597518454.9168415,1292,354.0
1597518455.1041706,1293,579.0
1597518455.248741,1294,586.0
1597518455.5831265,1296,585.0
1597518455.8647802,1299,586.0
1597518455.9589481,1300,586.0
1597518456.1950963,1302,588.0
1597518456.2998002,1303,583.0
1597518456.4995883,1304,455.0
1597518456.7665598,1306,585.0
1597518457.1577497,1310,586.0
1597518457.3910317,1312,583.0
1597518457.502221,1313,587.0
1597518457.7726164,1315,584.0
1597518457.898537,1316,584.0
1597518458.1413796,1317,253.0
1597518458.3937447,1319,586.0
1597518458.4828854,1320,588.0
1597518458.8711734,1324,583.0
1597518459.004731,1325,586.0
1597518459.2184594,1326,455.0
1597518459.3724697,1327,589.0
1597518459.489946,1328,581.0
1597518459.8864996,1330,455.0
1597518460.3229268,1332,582.0
1597518460.505781,1333,578.0
1597518460.6767356,1334,583.0
1597518460.8049994,1335,587.0
1597518461.0847988,1336,455.0
1597518461.2610447,1337,583.0
1597518461.7817605,1340,585.0
1597518462.313691,1343,585.0
1597518462.6371734,1345,582.0
1597518463.2993789,1347,51.0
1597518463.5949473,1348,455.0
1597518463.870323,1349,152.0
1597518464.1497612,1350,455.0
1597518464.4310126,1351,455.0
1597518465.0701098,1355,586.0
1597518465.695843,1359,579.0
1597518466.1172092,1361,455.0
1597518466.3055885,1362,584.0
1597518466.5942767,1363,354.0
1597518466.9081168,1365,588.0
1597518467.0190687,1366,586.0
1597518467.1233416,1367,587.0
1597518467.5232248,1370,455.0
1597518468.086044,1373,588.0
1597518468.189368,1374,582.0
1597518468.2844298,1375,588.0
1597518468.502505,1377,584.0
1597518468.613955,1378,588.0
1597518468.7316558,1379,583.0
1597518468.9454105,1381,587.0
1597518469.0745971,1382,581.0
1597518469.2787642,1384,589.0
1597518469.3598318,1385,589.0
1597518469.4432492,1386,589.0
1597518469.5525973,1387,581.0
1597518469.753086,1388,455.0
1597518469.905215,1389,581.0
1597518470.1397107,1391,586.0
1597518470.234063,1392,587.0
1597518470.7012281,1395,587.0
1597518471.4853632,1400,586.0
1597518471.943206,1404,588.0
1597518473.0845351,1412,589.0
1597518473.1832223,1413,586.0
1597518473.278492,1414,586.0
1597518473.363447,1415,589.0
1597518473.578875,1416,51.0
1597518473.970742,1419,584.0
1597518474.0946078,1420,586.0
1597518474.3479512,1422,587.0
1597518474.452466,1423,588.0
1597518474.7596412,1425,588.0
1597518474.8581557,1426,589.0
1597518474.954297,1427,589.0
1597518475.0802162,1428,584.0
1597518475.3111265,1430,588.0
1597518475.6694746,1432,589.0
1597518475.7649426,1433,588.0
1597518475.877558,1434,585.0
1597518476.2076464,1436,455.0
1597518476.3461363,1437,589.0
1597518476.446781,1438,587.0
1597518476.6678576,1440,589.0
1597518476.8711095,1442,588.0
1597518477.5063229,1448,586.0
1597518477.7023692,1450,588.0
1597518478.305577,1454,588.0
1597518478.405409,1455,588.0
1597518478.4991186,1456,589.0
1597518479.071309,1460,586.0
1597518479.6159482,1465,587.0
1597518479.7886703,1466,582.0
1597518480.177896,1470,588.0
1597518480.4654112,1473,586.0
1597518480.5673208,1474,589.0
1597518480.859754,1477,589.0
1597518481.370974,1480,588.0
1597518481.4835758,1481,586.0
1597518481.5756001,1482,589.0
1597518481.854967,1485,585.0
1597518482.1128454,1486,354.0
1597518482.7386332,1489,455.0
1597518482.8841321,1490,589.0
1597518482.9908395,1491,587.0
1597518483.081195,1492,588.0
1597518483.2736669,1493,455.0
1597518484.2236416,1500,586.0
1597518484.3668706,1501,589.0
1597518484.4802053,1502,585.0
1597518484.5779555,1503,589.0
1597518484.7708113,1505,587.0
1597518484.9002888,1506,580.0
1597518485.0006342,1507,589.0
1597518485.0865338,1508,588.0
1597518485.174321,1509,588.0
1597518485.3688662,1510,455.0
1597518485.5178163,1511,587.0
1597518485.612926,1512,587.0
1597518485.7127938,1513,588.0
1597518486.0349035,1516,588.0
1597518486.2062724,1518,589.0
1597518486.767159,1523,587.0
1597518486.8716571,1524,588.0
1597518486.969519,1525,586.0
1597518487.1936264,1527,589.0
1597518487.6461494,1531,589.0
1597518487.970652,1534,588.0
1597518488.1561072,1536,589.0
1597518488.5470827,1540,587.0
1597518488.662006,1541,588.0
1597518488.7729945,1542,587.0
1597518488.8977103,1543,589.0
1597518489.1601872,1546,585.0
1597518489.3689501,1548,580.0
1597518489.482171,1549,584.0
1597518489.5875804,1550,589.0
1597518489.687497,1551,589.0
1597518489.7841077,1552,589.0
1597518490.030051,1554,588.0
1597518490.1396537,1555,587.0
1597518490.458095,1558,588.0
1597518490.7477977,1561,588.0
1597518490.831406,1562,589.0
1597518490.9208522,1563,588.0
1597518491.4144752,1568,589.0
1597518491.5341887,1569,587.0
1597518491.6343842,1570,589.0
1597518492.5798066,1578,589.0
1597518492.6658695,1579,587.0
1597518492.757034,1580,589.0
1597518493.0025558,1582,586.0
1597518493.1169739,1583,588.0
1597518493.2527015,1584,586.0
1597518493.3775005,1585,585.0
1597518493.49387,1586,588.0
1597518493.6251013,1587,588.0
1597518493.7234783,1588,587.0
1597518494.050693,1590,152.0
1597518494.3296082,1592,588.0
1597518494.4331305,1593,588.0
1597518494.5476255,1594,587.0
1597518494.753269,1596,589.0
1597518494.88382,1597,585.0
1597518495.098399,1599,588.0
1597518495.3439348,1601,589.0
1597518495.4509313,1602,589.0
1597518495.7037883,1604,588.0
1597518495.8270497,1605,588.0
1597518496.3882425,1609,455.0
1597518496.568096,1610,584.0
1597518496.8224247,1611,455.0
1597518496.9715748,1612,587.0
1597518497.078548,1613,587.0
1597518497.1829658,1614,587.0
1597518497.4158835,1615,455.0
1597518497.6773064,1617,589.0
1597518497.7913096,1618,588.0
1597518497.8978183,1619,587.0
1597518497.986449,1620,588.0
1597518498.3422568,1624,589.0
1597518498.535237,1626,588.0
1597518498.6368623,1627,586.0
1597518498.7299278,1628,589.0
1597518498.932833,1630,587.0
1597518499.1332443,1632,588.0
1597518499.3389192,1634,589.0
1597518499.5697658,1636,588.0
1597518499.6746917,1637,588.0
1597518499.7668781,1638,586.0
1597518499.974565,1640,589.0
1597518500.0807214,1641,585.0
1597518500.1682367,1642,588.0
1597518500.2680364,1643,583.0
1597518500.355165,1644,589.0
1597518500.4487805,1645,585.0
1597518500.6200051,1647,587.0
1597518500.7037127,1648,589.0
1597518500.9748526,1651,589.0
1597518501.0586965,1652,589.0
1597518501.330507,1654,455.0
1597518501.5153613,1655,587.0
1597518501.8053913,1658,589.0
1597518501.9292743,1659,583.0
1597518502.0525568,1660,588.0
1597518502.1742027,1661,588.0
1597518502.2770944,1662,589.0
1597518502.6039255,1664,455.0
1597518503.0508487,1668,587.0
1597518503.2385015,1670,588.0
1597518503.3638575,1671,585.0
1597518503.454344,1672,589.0
1597518503.7408535,1675,589.0
1597518503.831965,1676,589.0
1597518504.0633097,1678,585.0
1597518504.168949,1679,589.0
1597518504.2720754,1680,588.0
1597518504.5384457,1682,588.0
1597518504.6321104,1683,587.0
