Wall time,Step,Value
1598023457.7882144,592,51.0
1598023457.9364738,593,51.0
1598023458.2466989,595,51.0
1598023458.3983047,596,51.0
1598023458.5009334,597,35.0
1598023458.8773947,600,43.0
1598023459.2612188,602,51.0
1598023459.9922898,606,51.0
1598023460.3484206,608,51.0
1598023460.6753268,610,41.0
1598023460.8087642,611,38.0
1598023460.969714,612,51.0
1598023461.4168458,615,51.0
1598023461.9572132,619,51.0
1598023462.1060333,620,51.0
1598023462.356115,622,30.0
1598023462.7774787,625,39.0
1598023463.2384408,629,34.0
1598023463.8762624,634,27.0
1598023464.8115473,641,41.0
1598023464.917436,642,36.0
1598023465.1535645,644,33.0
1598023465.2558937,645,34.0
1598023465.3678062,646,40.0
1598023465.4608865,647,34.0
1598023465.5930123,648,47.0
1598023465.7366958,649,51.0
1598023465.9847538,651,37.0
1598023466.1267288,652,52.0
1598023466.6384676,656,51.0
1598023466.7830787,657,48.0
1598023467.2825367,661,48.0
1598023467.720286,664,45.0
1598023468.0098484,666,41.0
1598023468.1754982,667,51.0
1598023468.343825,668,51.0
1598023468.7345636,671,49.0
1598023468.8447182,672,33.0
1598023469.0027046,673,49.0
1598023469.1174889,674,37.0
1598023469.2814162,675,51.0
1598023469.583851,677,51.0
1598023469.7508874,678,51.0
1598023469.8376472,679,29.0
1598023470.1269026,681,51.0
1598023470.2370074,682,33.0
1598023470.3497217,683,35.0
1598023470.4960597,684,51.0
1598023470.6261694,685,44.0
1598023470.7014227,686,27.0
1598023471.003378,688,51.0
1598023471.1617572,689,51.0
1598023471.941824,696,39.0
1598023472.2409155,699,23.0
1598023472.3884673,700,49.0
1598023472.5047789,701,38.0
1598023472.714991,703,29.0
1598023473.031289,706,51.0
1598023473.2121968,708,30.0
1598023473.4337494,710,30.0
1598023473.9058652,714,51.0
1598023474.3021874,718,28.0
1598023474.3942256,719,30.0
1598023474.6720808,721,45.0
1598023474.750753,722,26.0
1598023474.8937094,723,51.0
1598023475.0363436,724,51.0
1598023475.162601,725,45.0
1598023475.6845515,729,51.0
1598023475.749605,730,22.0
1598023476.439249,736,41.0
1598023476.6771164,738,29.0
1598023476.8318517,739,41.0
1598023476.8953662,740,21.0
1598023476.9974234,741,33.0
1598023477.2732494,743,51.0
1598023477.5948849,746,30.0
1598023477.7512538,747,50.0
1598023478.0898461,750,42.0
1598023478.1739457,751,25.0
1598023478.3351405,752,47.0
1598023478.6162398,754,39.0
1598023479.0217514,756,51.0
1598023479.4802792,759,41.0
1598023479.830939,762,33.0
1598023480.2014365,765,51.0
1598023480.345076,766,42.0
1598023480.4881716,767,31.0
1598023480.7273576,769,36.0
1598023480.8387847,770,32.0
1598023480.92954,771,27.0
1598023481.243419,773,35.0
1598023481.3367183,774,26.0
1598023481.5217414,775,51.0
1598023482.3925617,780,27.0
1598023483.094753,784,29.0
1598023483.2203987,785,35.0
1598023483.4304972,787,24.0
1598023483.6872554,789,49.0
1598023483.9292815,791,33.0
1598023484.1270435,792,50.0
1598023484.2681274,793,40.0
1598023484.4395175,794,51.0
1598023484.5346823,795,28.0
1598023484.6684453,796,41.0
1598023484.979008,798,42.0
1598023485.2415113,800,34.0
1598023485.5544062,802,45.0
1598023485.8890338,805,34.0
1598023486.2118587,807,45.0
1598023486.371455,808,43.0
1598023486.5588253,809,45.0
1598023487.0864425,813,33.0
1598023487.283862,815,34.0
1598023487.3906066,816,32.0
1598023487.6047451,818,34.0
1598023487.984544,821,45.0
1598023488.542272,825,38.0
1598023489.0038671,828,31.0
1598023489.4375207,831,27.0
1598023489.6180751,832,46.0
1598023489.7954319,834,18.0
1598023490.209351,836,51.0
1598023490.5707257,838,51.0
1598023491.2835553,843,46.0
1598023491.4726555,845,26.0
1598023491.5817118,846,33.0
1598023491.7542362,847,51.0
1598023491.8685005,848,31.0
1598023492.3137925,851,34.0
1598023493.2242622,857,43.0
1598023493.4714727,859,28.0
1598023493.64863,860,52.0
1598023493.7484248,861,29.0
1598023493.9490235,862,51.0
1598023494.1744409,863,51.0
1598023494.6015074,867,27.0
1598023494.902249,869,25.0
1598023495.0557845,870,31.0
1598023495.6305447,874,34.0
1598023495.7349262,875,29.0
1598023495.9373536,876,51.0
1598023496.090283,877,33.0
1598023496.5789917,880,20.0
1598023496.7262034,881,30.0
1598023496.897064,882,42.0
1598023497.2234082,884,36.0
1598023497.7178693,887,44.0
1598023498.0407457,889,40.0
1598023498.1791406,890,39.0
1598023498.4809997,892,51.0
1598023498.6255243,893,38.0
1598023498.9941685,896,28.0
1598023499.5377162,899,40.0
1598023499.6792626,900,36.0
1598023500.6855218,907,27.0
1598023500.7756999,908,27.0
1598023500.8541844,909,24.0
1598023500.9741948,910,34.0
1598023501.1064613,911,26.0
1598023501.1875114,912,24.0
1598023501.2797408,913,23.0
1598023501.5510817,915,51.0
1598023501.6746404,916,33.0
1598023501.8405263,917,51.0
1598023502.1861095,920,26.0
1598023502.2620242,921,21.0
1598023502.432914,922,46.0
1598023502.52532,923,27.0
1598023502.8422124,925,29.0
1598023503.6481836,931,26.0
1598023503.7439833,932,29.0
1598023504.1854134,935,34.0
1598023505.2376046,942,42.0
1598023505.6289144,945,29.0
1598023506.4682028,952,41.0
1598023506.5745099,953,29.0
1598023506.7267432,954,40.0
1598023507.008505,956,32.0
1598023507.1860595,957,52.0
1598023507.3339963,958,37.0
1598023507.7149017,961,45.0
1598023507.847146,962,39.0
1598023508.0892544,964,35.0
1598023508.336674,966,30.0
1598023508.4556,967,30.0
1598023508.9344592,971,25.0
1598023509.106465,972,51.0
1598023509.2952738,974,30.0
1598023509.4984024,976,31.0
1598023509.6314816,977,39.0
1598023509.7222388,978,28.0
1598023509.8924756,979,51.0
1598023510.3312154,982,32.0
1598023510.526257,983,41.0
1598023510.6002703,984,21.0
1598023510.8659039,987,24.0
1598023510.9827218,988,36.0
1598023511.789327,996,42.0
1598023512.0307426,999,24.0
1598023512.094358,1000,21.0
1598023512.309044,1002,24.0
1598023512.5089755,1004,37.0
1598023512.6605182,1005,51.0
1598023512.9569573,1008,51.0
1598023513.029404,1009,25.0
1598023513.2157638,1011,32.0
1598023513.3045647,1012,29.0
1598023513.4167063,1013,36.0
1598023513.5739365,1014,51.0
1598023513.8278105,1017,25.0
1598023514.697269,1025,34.0
1598023514.8955278,1027,39.0
1598023515.1566093,1029,38.0
1598023515.3798745,1031,23.0
1598023515.4694397,1032,28.0
1598023515.540827,1033,23.0
1598023515.8973842,1035,51.0
1598023516.0703747,1037,30.0
1598023516.1768696,1038,37.0
1598023516.291112,1039,34.0
1598023516.644305,1042,26.0
1598023516.8747516,1044,21.0
1598023517.5562425,1051,32.0
1598023517.6884427,1052,43.0
1598023517.9931583,1055,36.0
1598023518.165921,1057,30.0
1598023518.8708332,1063,22.0
1598023518.9683843,1064,33.0
1598023519.1956267,1066,31.0
1598023519.431443,1068,39.0
1598023519.8134582,1072,28.0
1598023520.007146,1074,43.0
1598023520.1674793,1076,33.0
1598023520.371665,1078,38.0
1598023520.5261111,1080,26.0
1598023520.8554678,1083,31.0
1598023520.9714296,1084,36.0
1598023521.0589504,1085,27.0
1598023521.1852891,1086,44.0
1598023521.7155983,1092,26.0
1598023521.7824674,1093,22.0
1598023522.265554,1099,23.0
1598023522.401152,1101,23.0
1598023522.546556,1103,22.0
1598023522.7056234,1104,45.0
1598023522.7688365,1105,22.0
1598023523.6754863,1114,49.0
1598023523.9083285,1116,48.0
1598023524.2906632,1119,52.0
1598023524.5924509,1122,22.0
1598023524.6694489,1123,26.0
1598023524.8989387,1125,26.0
1598023525.0499518,1126,50.0
1598023525.1247556,1127,26.0
1598023525.4018111,1130,26.0
1598023525.4917758,1131,30.0
1598023525.66481,1133,25.0
1598023525.7805333,1134,38.0
1598023525.8402085,1135,19.0
1598023526.1387572,1138,25.0
1598023526.224361,1139,23.0
1598023526.4081843,1141,28.0
1598023527.2418885,1149,31.0
1598023527.2991824,1150,19.0
1598023527.3793454,1151,24.0
1598023527.4682086,1152,26.0
1598023527.7667394,1155,32.0
1598023527.8816154,1156,36.0
1598023527.999404,1157,38.0
1598023528.305728,1160,31.0
1598023528.4041522,1161,31.0
1598023528.4879274,1162,27.0
1598023529.7981458,1177,19.0
1598023530.103389,1180,46.0
1598023530.3335626,1182,24.0
1598023530.397751,1183,22.0
1598023530.595242,1185,25.0
1598023530.673354,1186,25.0
1598023530.9064343,1189,31.0
1598023531.299419,1192,30.0
1598023531.3748512,1193,23.0
1598023531.4784389,1194,30.0
1598023531.5550444,1195,24.0
1598023531.7688036,1197,31.0
1598023531.9725206,1199,28.0
1598023532.1891532,1201,27.0
1598023532.3635511,1203,24.0
1598023532.4604855,1204,29.0
1598023532.6160014,1206,31.0
1598023532.7585707,1208,22.0
1598023532.9111013,1210,33.0
1598023533.03288,1211,41.0
1598023533.1338432,1212,33.0
1598023533.2817426,1213,42.0
1598023533.3639627,1214,18.0
1598023534.2329562,1224,21.0
1598023534.3824248,1225,41.0
1598023534.6579177,1228,21.0
1598023535.0610852,1232,33.0
1598023535.18439,1233,35.0
1598023535.339728,1234,32.0
1598023535.5600402,1236,25.0
1598023535.826776,1239,28.0
1598023536.238477,1242,39.0
1598023536.4560957,1244,33.0
1598023536.7318373,1246,26.0
1598023536.9048653,1247,34.0
1598023537.207092,1249,29.0
1598023537.3604188,1250,29.0
1598023537.7310257,1253,34.0
1598023537.8549974,1254,25.0
1598023538.011868,1255,30.0
1598023538.3017426,1257,34.0
1598023538.4270134,1258,27.0
1598023538.548429,1259,25.0
1598023538.8697045,1261,29.0
1598023538.9953606,1262,29.0
1598023539.1617823,1263,30.0
1598023539.3291614,1264,36.0
1598023539.5048685,1265,35.0
1598023539.6762218,1266,38.0
1598023540.5149202,1271,51.0
1598023540.6299896,1272,25.0
1598023540.9302354,1274,29.0
1598023541.532304,1278,27.0
1598023541.673394,1279,27.0
1598023541.9894183,1281,32.0
1598023542.490991,1285,26.0
1598023542.7101936,1287,24.0
1598023542.9319353,1289,35.0
1598023543.2316692,1291,22.0
1598023543.3642714,1292,33.0
1598023543.4569938,1293,24.0
1598023543.5531497,1294,26.0
1598023543.8154778,1296,37.0
1598023544.1522317,1299,34.0
1598023544.238346,1300,23.0
1598023544.4841979,1302,44.0
1598023544.5682669,1303,23.0
1598023544.6424937,1304,21.0
1598023544.8380268,1306,27.0
1598023545.2274005,1310,26.0
1598023545.5403411,1312,51.0
1598023545.7059648,1313,47.0
1598023545.914534,1315,29.0
1598023546.0180953,1316,31.0
1598023546.3798451,1319,31.0
1598023546.4836802,1320,30.0
1598023546.9302807,1325,22.0
1598023547.0311658,1326,28.0
1598023547.0984135,1327,19.0
1598023547.4300196,1330,38.0
1598023547.6628916,1332,33.0
1598023547.781351,1333,34.0
1598023547.8665016,1334,22.0
1598023547.9690385,1335,28.0
1598023548.0880055,1336,30.0
1598023548.2797024,1337,45.0
1598023548.6256015,1340,26.0
1598023548.9293091,1343,38.0
1598023549.140294,1345,29.0
1598023549.5220685,1348,45.0
1598023549.6758142,1349,35.0
1598023549.7709026,1350,26.0
1598023549.8865702,1351,31.0
1598023550.258373,1355,30.0
1598023550.5757139,1359,24.0
1598023550.8316078,1361,37.0
1598023550.9549913,1362,28.0
1598023551.308791,1366,23.0
1598023551.412766,1367,31.0
1598023551.7100523,1370,25.0
1598023552.0658278,1373,25.0
1598023552.4522464,1377,19.0
1598023552.5568857,1378,24.0
1598023552.671151,1379,26.0
1598023552.9943523,1382,24.0
1598023553.1714628,1384,23.0
1598023553.2863677,1385,27.0
1598023553.4880264,1387,26.0
1598023553.5633993,1388,21.0
1598023553.6440227,1389,24.0
1598023553.8714728,1391,28.0
1598023553.9530058,1392,22.0
1598023554.2244837,1395,26.0
1598023554.6693618,1400,26.0
1598023555.8675735,1412,19.0
1598023555.9743044,1413,32.0
1598023556.0468395,1414,21.0
1598023556.1412544,1415,25.0
1598023556.5511827,1419,22.0
1598023556.8890254,1422,28.0
1598023556.9557314,1423,19.0
1598023557.2176712,1425,44.0
1598023557.3276398,1426,29.0
1598023557.4015656,1427,22.0
1598023557.48186,1428,20.0
1598023557.8463008,1432,28.0
1598023557.970907,1433,34.0
1598023558.075126,1434,26.0
1598023558.29214,1436,29.0
1598023558.3844311,1437,29.0
1598023558.508232,1438,32.0
1598023558.6849828,1440,32.0
1598023558.8734841,1442,30.0
1598023559.3841355,1448,19.0
1598023559.600257,1450,32.0
1598023560.048927,1455,20.0
1598023560.138807,1456,26.0
1598023561.0294948,1465,24.0
1598023561.1177351,1466,27.0
1598023561.5813117,1470,32.0
1598023562.3540533,1477,22.0
1598023562.6997564,1480,21.0
1598023562.8145046,1481,30.0
1598023562.923164,1482,32.0
1598023563.2416785,1485,21.0
1598023563.362417,1486,19.0
1598023563.6249301,1489,20.0
1598023563.8125787,1491,30.0
1598023563.9122262,1492,19.0
1598023564.0227761,1493,27.0
1598023564.9164374,1500,24.0
1598023565.0480506,1501,28.0
1598023565.1667418,1502,23.0
1598023565.2617922,1503,26.0
1598023565.4503696,1505,21.0
1598023565.546095,1506,25.0
1598023565.6273823,1507,22.0
1598023565.7248414,1508,25.0
1598023565.8031204,1509,23.0
1598023565.8791933,1510,23.0
1598023565.9664538,1511,24.0
1598023566.4812267,1516,31.0
1598023566.713774,1518,39.0
1598023567.2405725,1523,25.0
1598023567.331853,1524,23.0
1598023567.4056451,1525,22.0
1598023567.658494,1527,42.0
1598023568.4658113,1534,22.0
1598023568.729811,1536,21.0
1598023569.1931562,1541,25.0
1598023569.31707,1542,31.0
1598023569.631011,1546,22.0
1598023569.824464,1548,35.0
1598023569.92502,1549,30.0
1598023570.1048245,1551,30.0
1598023570.2500465,1552,47.0
1598023570.4208763,1554,22.0
1598023570.533432,1555,35.0
1598023571.0774684,1561,27.0
1598023571.1416373,1562,21.0
1598023571.2291143,1563,24.0
1598023571.6851203,1568,23.0
1598023571.782082,1569,29.0
1598023572.7372737,1578,26.0
1598023572.920362,1579,41.0
1598023573.288594,1582,22.0
1598023573.5651987,1584,20.0
1598023573.7627254,1586,21.0
1598023573.9900565,1588,25.0
1598023574.5772245,1593,19.0
1598023574.6827796,1594,31.0
1598023574.898014,1596,26.0
1598023574.9925494,1597,22.0
1598023575.1395686,1599,20.0
1598023575.34447,1601,24.0
1598023575.418968,1602,23.0
1598023575.596827,1604,22.0
1598023575.6763513,1605,22.0
1598023576.0538616,1609,23.0
1598023576.1712005,1610,28.0
1598023576.3538296,1612,19.0
1598023576.4479449,1613,27.0
1598023576.5857544,1614,41.0
1598023576.671017,1615,24.0
1598023576.9581487,1618,20.0
1598023577.0725424,1619,35.0
1598023577.1858444,1620,32.0
1598023577.5417953,1624,20.0
1598023577.706189,1626,22.0
1598023577.7940671,1627,26.0
1598023577.8768291,1628,23.0
1598023578.0353913,1630,20.0
1598023578.2318356,1632,25.0
1598023578.3719058,1634,28.0
1598023578.546092,1636,19.0
1598023578.6113155,1637,22.0
1598023578.6791518,1638,23.0
1598023578.854618,1640,30.0
1598023578.9157188,1641,20.0
1598023579.0042121,1642,30.0
1598023579.0949962,1643,28.0
1598023579.1816647,1644,25.0
1598023579.2579896,1645,23.0
1598023579.4598927,1647,29.0
1598023579.600565,1648,48.0
1598023579.8332572,1651,30.0
1598023579.908317,1652,26.0
1598023580.0590525,1654,18.0
1598023580.1367798,1655,25.0
1598023580.3511708,1658,22.0
1598023580.4074385,1659,19.0
1598023580.494516,1660,29.0
1598023580.558591,1661,20.0
1598023580.780337,1664,27.0
1598023581.1020882,1668,23.0
1598023581.2428079,1670,19.0
1598023581.3168519,1671,24.0
1598023581.3793657,1672,21.0
1598023581.6365206,1675,31.0
1598023581.6973698,1676,19.0
1598023581.8395267,1678,22.0
1598023582.146986,1682,20.0
1598023582.2277222,1683,23.0
1598023582.3078969,1684,25.0
1598023582.3747725,1685,23.0
1598023582.5473998,1687,26.0
1598023582.8234477,1691,22.0
1598023582.890559,1692,23.0
1598023583.0990124,1694,40.0
1598023583.1973758,1695,29.0
1598023583.2772577,1696,23.0
1598023583.3414235,1697,22.0
1598023583.4721093,1699,28.0
1598023583.7069392,1702,29.0
1598023583.8017972,1703,24.0
1598023583.878442,1704,22.0
1598023583.954543,1705,24.0
1598023584.02846,1706,23.0
1598023584.2801552,1709,29.0
1598023584.3900092,1710,29.0
1598023584.8376532,1715,37.0
1598023584.9893818,1717,25.0
1598023585.0841417,1718,29.0
1598023585.1902192,1719,33.0
1598023585.5831034,1723,29.0
1598023585.89991,1726,25.0
1598023586.0561852,1728,27.0
1598023586.3886776,1731,29.0
1598023586.5263953,1732,34.0
1598023586.60881,1733,23.0
1598023586.7160044,1734,26.0
1598023586.8394532,1735,32.0
1598023587.0466752,1737,22.0
1598023587.231344,1739,19.0
1598023587.602262,1742,29.0
1598023587.730522,1743,27.0
1598023587.9965246,1745,48.0
1598023588.1473036,1746,36.0
1598023588.3005908,1747,31.0
1598023588.6292875,1750,28.0
1598023588.8158789,1752,20.0
1598023588.9011514,1753,21.0
1598023588.9889264,1754,19.0
1598023589.0723717,1755,23.0
1598023590.0051117,1762,42.0
1598023590.1067462,1763,29.0
1598023590.3789213,1766,19.0
1598023590.9718373,1771,51.0
1598023591.4158587,1775,22.0
1598023591.6261568,1777,24.0
1598023592.126858,1781,43.0
1598023592.2838483,1782,34.0
1598023592.475851,1784,26.0
1598023592.858766,1788,21.0
1598023592.9484665,1789,25.0
1598023593.0544229,1790,26.0
1598023593.2331429,1792,23.0
1598023593.319975,1793,23.0
1598023593.398406,1794,21.0
1598023593.826334,1798,24.0
1598023594.0555313,1800,26.0
1598023594.299748,1802,25.0
1598023594.582548,1804,41.0
1598023594.7178936,1805,33.0
1598023594.9132917,1807,23.0
1598023595.3884773,1811,21.0
1598023595.5722246,1813,26.0
1598023595.6809871,1814,31.0
1598023595.9573414,1817,20.0
1598023596.2807112,1820,25.0
1598023596.6246393,1824,19.0
1598023596.8687482,1826,29.0
1598023597.4678643,1830,40.0
1598023597.868618,1834,19.0
1598023597.9666889,1835,22.0
1598023598.0816631,1836,26.0
1598023598.5126119,1840,22.0
1598023598.6152864,1841,23.0
1598023598.7072535,1842,18.0
1598023598.900299,1844,24.0
1598023598.9897914,1845,20.0
1598023599.0844343,1846,22.0
1598023599.2532547,1848,21.0
1598023599.3416724,1849,22.0
1598023599.6567469,1852,22.0
1598023599.7276053,1853,18.0
1598023599.9030795,1855,22.0
1598023600.0633905,1857,23.0
1598023600.132448,1858,18.0
1598023600.2490401,1859,23.0
1598023600.9728765,1866,32.0
1598023601.0604224,1867,25.0
1598023601.1363654,1868,21.0
1598023601.242457,1869,24.0
1598023601.90697,1875,31.0
1598023601.9878986,1876,21.0
1598023602.06754,1877,23.0
1598023602.1516495,1878,20.0
1598023602.2532916,1879,26.0
1598023602.4500003,1881,21.0
1598023602.7600393,1884,25.0
1598023603.5154967,1891,31.0
1598023603.667433,1892,30.0
1598023603.7594564,1893,24.0
1598023604.2968414,1898,22.0
1598023604.6463888,1902,25.0
1598023604.9814773,1905,36.0
1598023605.0726233,1906,24.0
1598023605.3250227,1909,20.0
1598023605.4219048,1910,25.0
1598023605.5208976,1911,24.0
1598023605.6158962,1912,21.0
1598023605.707655,1913,27.0
1598023605.9812717,1916,23.0
1598023606.0749602,1917,26.0
1598023606.1513617,1918,21.0
1598023606.2501035,1919,23.0
1598023606.6011918,1923,26.0
1598023606.7320309,1924,34.0
1598023606.8251128,1925,25.0
1598023607.1098928,1928,21.0
1598023607.286195,1930,23.0
1598023607.4582205,1932,25.0
1598023607.6224914,1934,21.0
1598023607.6951737,1935,22.0
1598023607.773882,1936,22.0
1598023607.9981496,1938,27.0
1598023608.0829308,1939,20.0
1598023608.5619836,1944,31.0
1598023608.7528167,1946,27.0
1598023608.8681922,1947,24.0
1598023609.1132104,1949,39.0
1598023609.4002664,1952,19.0
1598023609.7226248,1955,39.0
1598023609.799649,1956,19.0
1598023610.0319512,1958,29.0
1598023610.2573938,1960,31.0
1598023610.3541656,1961,26.0
1598023610.4510152,1962,26.0
1598023610.8846292,1966,28.0
1598023610.9677923,1967,23.0
1598023611.1251087,1969,23.0
1598023611.3377607,1971,29.0
1598023611.8003519,1976,18.0
1598023612.2073874,1980,24.0
1598023612.3125386,1981,26.0
1598023612.4216785,1982,27.0
